id,ime,tema,podtema,leto,st_setov,novo,rabljeno
twn231,"Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Blue Legs, Blue Cap with Hole",Town,City / Traffic,2015,1,3.72,1.3
twn232,"Overalls with Safety Stripe Orange, Orange Legs, Blue Cap with Hole, Lopsided Grin",Town,City / Traffic,2015,1,1.82,1.69
twn233,"Child - Bright Pink Top with Butterflies and Flowers, Red Legs, Off-center Ponytail",Town,City / Building,2015,1,4.1,2.39
twn234,Mom - Dark Purple and Lavender Striped Top,Town,City / Building,2015,1,2.9,3.09
twn235,"Dad - Beard, Shirt with Buttons",Town,City / Building,2015,1,4.43,2.56
twn236,"Dark Bluish Gray Jacket with Magenta Scarf, Medium Blue Legs, Tan Hair (Grandma)",Town,General,2015,1,5.28,2.78
twn237,Ferris Wheel Operator,Town,General,2015,1,3.58,1.37
twn238,"Girl, Blue Short Legs, Dark Orange Hair Ponytail Long with Side Bangs",Town,General,2015,1,3.37,2.43
twn239,"Mom, Pink Striped Top",Town,General,2015,1,3.76,2.93
twn240,Ice Cream Vendor,Town,General,2015,1,5.87,6.43
twn241,"Girl, Dolphin Top, Short Medium Lavender Legs, Reddish Brown Ponytail and Swept Sideways Fringe",Town,General,2015,1,3.19,2.76
twn242,"Boy, Green V-Neck Sweater, Red Short Legs",Town,General,2015,1,4.53,3.37
twn243,"Grandpa, Pinstripe Vest and Pocket Watch",Town,General,2015,1,5.94,3.65
twn244,"Boy, Denim Jacket, Light Bluish Gray Short Legs",Town,General,2015,1,3.09,2.91
twn245,"Dad, Sunset and Palm Trees Shirt",Town,General,2015,1,3.44,2.44
twn246,"Plaid Button Shirt, Dark Tan Legs, Red Cap with Hole, Lopsided Grin with Teeth",Town,General,2015,1,11.48,1.53
twn247,"White Hoodie with Blue Pockets, Dark Azure Short Legs, Freckles - Child",Town,General,2015,1,2.17,1.49
twn248,Bank Teller,Town,General,2016,1,6.66,4.69
twn249,"Mom, Bright Pink Top with Butterflies and Flowers, Lime Legs",Town,General,2016,1,5.65,3.62
twn250,"Child, Red Jacket with Ribbon",Town,General,2016,1,4.26,3.07
twn251,Bank Manager,Town,General,2016,1,8.59,4.63
twn252,Bank Secretary,Town,General,2016,1,13.28,6.17
twn253,Deli Owner,Town,General,2016,1,1.91,1.33
twn254,"Girl, Denim Jacket, Blue Short Legs",Town,General,2016,1,1.84,1.51
twn255,"Plaid Button Shirt, Dark Tan Legs, Black Tousled Hair, Lopsided Grin, Chin Dimple",Town,General,2016,1,1.6,1.4
twn256,"Groom, Lavender Bow",Holiday & Event,Wedding,2016,1,3.45,2.82
twn257,Bride,Holiday & Event,Wedding,2016,1,2.8,3.12
twn258,Statue - Fountain,Town,General,2016,1,5.5,4.84
twn259,Press Woman / Reporter - Bright Light Yellow Hair Female Ponytail,Town,General,2016,1,2.15,2.46
twn260,"Camper - Female, Dark Blue Legs",Town,General,2016,1,1.96,1.8
twn261,Camper - Boy,Town,General,2016,1,2.9,1.72
twn262,"Light Keeper Girl, Green Overalls, Short Legs",Town,General,2016,1,2.68,1.52
twn263,"Light Keeper, Blue Anchor Jacket",Town,General,2016,1,2.08,1.68
twn264,"Classic Space Minifigure Floating Pattern, Dark Azure Short Legs, Dark Brown Short Tousled Hair",Town,General,2016,1,2.01,1.45
twn265,"Girl, Dolphin Top, Short Medium Lavender Legs, Dark Brown Ponytail and Swept Sideways Fringe",Town,General,2016,1,2.24,1.75
twn266,"White Hoodie with Blue Pockets, Dark Purple Short Legs, Dark Brown Long Straight Hair with Side Part",Town,General,2016,1,1.8,1.84
twn267,"Orange Jacket with Hood over Light Blue Sweater, Dark Blue Short Legs, Dark Brown Short Tousled Hair",Town,General,2016,1,1.19,1.57
twn268,Florist,Town,General,2017,1,2.08,2.01
twn269,Baker (Chef),Town,General,2017,1,2.63,1.86
twn270,Barista with Gray Shading at Sides,Town,General,2017,1,2.36,2.09
twn271,Photographer - Sweatshirt,Town,General,2017,1,2.29,2.57
twn272,Dentist,Town,General,2017,1,2.61,2.88
twn273,Ballerina,Town,General,2017,1,2.14,2.02
twn274,Music Store Assistant,Town,General,2017,1,2.14,1.11
twn275,LEGO Fan,Town,General,2017,1,1.99,1.41
twn276,"Orange Halter Top with Medium Blue Trim and Flowers Pattern, Medium Blue Legs, Reddish Brown Hair Short Wavy",Town,General,2017,1,1.78,2.01
twn277,"Businessman - Pinstripe Jacket and Gold Tie, Dark Blue Legs, Medium Nougat Tousled Hair, Beard",Town,General,2017,1,4.76,2.3
twn278,Office Worker,Town,General,2017,1,2.53,2.56
twn279,"Orange Halter Top with Medium Blue Trim and Flowers Pattern, Blue Legs, Bright Light Yellow Ponytail and Swept Sideways Fringe",Town,General,2017,1,3.16,2.99
twn280,"Medium Lavender Jacket over Lavender Shirt, Medium Blue Legs, Reddish Brown Female Hair Mid-Length",Town,General,2017,1,2.92,0.01
twn281,"Female Dark Purple Blouse with Gold Sash and Flowers, Dark Purple Legs, Black Bob Cut Hair, Cape",Town,General,2017,1,3.39,0.01
twn282,Japanese Tea Partier,Town,General,2017,1,3.67,3.63
twn283,Super Hero,Town,General,2017,1,3.82,
twn284,"Dark Pink Striped Top, White Legs, Medium Nougat Female Hair over Shoulder",Town,General,2017,1,2.3,2.29
twn285,"Surfboard on Ocean - Dark Blue Legs, Tan Tousled Hair",Town,General,2017,1,3.83,1.63
twn286,"Flannel Shirt, Sand Blue Legs, Aviator Cap",Town,General,2017,1,2.55,1.78
twn287,"Dark Azure Hoodie with Green Striped Shirt, Dark Blue Legs",Town,General,2017,1,9.08,4.05
twn288,"Female, Dark Pink Striped Top, Dark Purple Legs, Dark Brown Hair Ponytail and Swept Sideways Fringe",Town,General,2017,1,2.04,2.69
twn289,"Girl, Bright Light Blue Hoodie, Medium Lavender Short Legs, Medium Nougat Female Hair Mid-Length, Glasses",Town,General,2017,1,3.22,4.17
twn290,"Mom, Medium Lavender Jacket over Lavender Shirt, Dark Tan Legs, Black Hair",Town,General,2017,1,3.04,4.06
twn291,"Boy, Orange Jacket with Hood over Light Blue Sweater, Green Short Legs, Dark Tan Cap with Hole",Town,General,2017,1,2.8,2.99
twn292,Carousel Ticket Vendor,Town,General,2017,1,4.04,7.17
twn293,"Girl, Bright Pink Striped Top with Cat Head, Dark Azure Short Legs and Medium Nougat Ponytail and Swept Sideways Fringe",Town,General,2017,1,3.17,3.46
twn294,"Grandma, Dark Azure Plaid Jacket with Collar, Dark Brown Legs and White Hair",Town,General,2017,1,4.44,10.56
twn295,"Dad, Plaid Flannel Shirt with Collar, Olive Green Legs, Dark Brown Smooth Hair",Town,General,2017,1,4.63,4.37
twn296,"Boy - Classic Space Minifigure Floating Pattern, Dark Blue Legs, Tan Tousled Hair",Town,General,2017,1,1.88,1.94
twn297,"Girl - Bright Pink Top with Butterflies and Flowers, Medium Lavender Short Legs, Reddish Brown Female Hair Mid-Length",Town,General,2017,1,2.31,1.59
twn298,"Dad - Medium Nougat Argyle Sweater, Medium Blue Legs, Black Smooth Hair",Town,General,2017,1,2.25,1.87
twn299,"Mom - Medium Lavender Jacket over Lavender Shirt, Dark Purple Legs, Dark Orange Female Hair Short Swept Sideways",Town,General,2017,1,2.89,2.04
twn300,"Boy - Orange Jacket with Hood over Light Blue Sweater, Dark Azure Short Legs, Lime Cap",Town,General,2017,1,2.31,1.64
twn301,"Mom - Green Female Jacket Open with Necklace, Dark Tan Legs, Dark Brown Hair Female Large High Bun",Town,General,2017,1,1.92,2.33
twn302,"Boy - Classic Space Shirt with Red Sleeves, Blue Short Legs, Blue Cap",Town,General,2017,1,1.91,1.78
twn303,Astronaut - Male with Backpack,Town,General,2017,1,4.35,3.9
twn304,"Classic Space Minifigure Floating Pattern, Medium Azure Legs, Lime Short Bill Cap, Standard Grin",Town,General,2017,1,2.1,1.95
twn305,"Orange Jacket with Hood over Light Blue Sweater, Dark Blue Legs, Tan Tousled Hair, Open Lopsided Grin",Town,General,2018,1,2.77,1.81
twn306,Daredevil Pilot,Town,General,2018,1,2.9,2.14
twn307,"Camper, Hooded Sweatshirt",Town,Recreation,2018,1,4.05,2.71
twn308,Bodybuilder,Town,General,2018,1,2.98,2.56
twn309,"Boxer, Wavy Reddish Brown Hair",Town,General,2018,1,5.61,7.12
twn310,"Chef, Moustache, Dark Tan and Gray Sideburns, Stubble, Wrinkles on Shirt",Town,General,2018,1,3.44,1.93
twn311,"Manager, Dark Purple Legs",Town,General,2018,1,3.15,2.43
twn312,Waitress,Town,General,2018,1,3.14,3.29
twn313,Rock Star,Town,General,2018,1,4.06,3.47
twn314,"Surfer, Male",Town,Recreation,2018,1,1.62,1.41
twn315,"Surfer, Female",Town,Recreation,2018,1,1.76,1.76
twn316,"Winter Vacationer, Male",Town,Recreation,2018,1,2.04,1.7
twn317,"Winter Vacationer, Female",Town,Recreation,2018,1,2.84,2.15
twn318,"Coaster Operator, Male",Town,General,2018,1,2.81,2.69
twn319,"Coaster Operator, Female",Town,General,2018,1,5.07,5.12
twn320,Cotton Candy Vendor,Town,General,2018,1,2.96,3.33
twn321,Cool Customer,Town,General,2018,1,3.42,2.58
twn322,"Child, Halter Top with Green Apples and Lime Spots, Medium Blue Short Legs",Town,General,2018,1,3.0,3.04
twn323,Classic Space Man,Town,General,2018,1,3.11,2.63
twn324,Cheerful Rider,Town,General,2018,1,3.07,3.09
twn325,Cautious Rider,Town,General,2018,1,2.71,3.11
twn326,Queasy Rider,Town,General,2018,1,2.97,2.87
twn327,Child's Grandfather,Town,General,2018,1,3.64,3.21
twn328,Child's Grandmother,Town,General,2018,1,3.17,3.02
twn329,"Boy, Jersey with #39, Green Short Legs, Dark Green Cap",Town,General,2018,1,1.91,1.64
twn330,"Woman, Striped Pink Shirt with Flower Necklace, Dark Purple Legs, Dark Orange Female Hair Short Swept Sideways",Town,General,2018,1,2.07,2.13
twn331,"Man, Green Striped Shirt under Dark Blue Hoodie, Dark Brown Hair, Dark Blue Legs",Town,General,2018,1,1.91,1.6
twn332,"Pirate Man, Striped Red and White Shirt Under Blue Vest, Red Bandana, Left Eye Patch and 3 Gold Teeth, Dark Tan Legs",Town,General,2018,1,2.2,1.87
twn333,"Driver, Stunt Show",Town,General,2018,1,1.67,2.07
twn334,"Mechanic, Dark Green Cap, Dark Blue Legs",Town,General,2018,1,4.12,1.68
twn335,Beach Tourist with Surfer Tank Top and Yellow Boots,Town,General,2018,1,2.71,2.35
twn336,Beach Tourist Female with Red Bathing Suit,Town,General,2018,1,2.03,2.59
twn337,Girl with Orange Top and Medium Lavender Legs,Town,General,2018,1,2.08,1.74
twn338,Girl with Bright Pink Top and Ponytail,Town,General,2018,1,1.99,3.07
twn339,Boy with White Classic Space Shirt,Town,General,2018,1,2.14,1.55
twn340,Confectioner with Moustache,Town,General,2018,1,1.95,1.83
twn341,Gardener,Town,General,2018,1,2.53,1.93
twn342,Pirate Boy,Town,General,2018,1,3.06,1.76
twn343,Pirate Girl,Town,General,2018,1,2.76,1.8
twn344,"Doctor - EMT Star of Life, White Legs, Dark Orange Hair Ponytail Long with Side Bangs, Glasses",Town,General,2018,1,2.28,1.98
twn345,"Barista Female with Reddish Brown Apron with Cup and Name Tag Pattern, Reddish Brown Female Hair Mid-Length",Town,General,2018,1,2.11,1.85
twn346,"Orange Safety Vest with Reflective Stripes, Orange Legs, Red Construction Helmet, Glasses",Town,General,2018,1,1.65,1.39
twn347,"Suit Jacket Buttoned with Red Tie, Dark Bluish Gray Legs, Dark Brown Smooth Hair",Town,General,2018,1,2.06,1.81
twn348,"Female, Dark Brown Hair with Long Braid, Bright Light Blue Hoodie, Blue Legs (Ludo Blue)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.68,1.12
twn349,"Male with Dark Brown Hair, Goatee, White Hoodie with Bright Light Blue Hood and Pocket (Ludo Blue)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.48,1.79
twn350,"Female, Black Short Hair, White Top with Green Apples and Lime Dots, Green Legs (Ludo Green)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.54,2.72
twn351,"Male with Black Hair, Lime Sleeveless Hoodie, Green Legs (Ludo Green)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.57,2.03
twn352,"Female with Blond Hair, Medium Lavender Sunglasses, Red Scarf, Blue Striped Shirt, Red Swimsuit (Ludo Yellow)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.65,2.08
twn353,"Male with Tan Hair, Tank Top with White Surfer Logo, Red Swimsuit (Ludo Yellow)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.52,2.41
twn354,"Reporter, Female, Dark Orange Hair with Sidebangs, Glasses, Red Blazer with Press Pass (Ludo Red)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.67,1.52
twn355,"Male with Dark Orange Hair, Glasses, Red Flannel Shirt, Red Legs (Ludo Red)",LEGO Brand,LEGO Brand Store / Games,2018,1,1.44,1.55
twn356,"Child Girl with Long Medium Nougat Braid, Bright Pink Striped Cat Shirt and Medium Lavender Legs",Town,General,2019,1,2.1,1.13
twn357,"Veterinarian Dr. Jones with Light Bluish Gray Hair, Glasses, Red Stethoscope and Sand Blue Legs",Town,General,2019,1,2.32,1.6
twn358,"Mechanic Female with Dark Blue Cap, Dark Orange Ponytail, Medium Blue Shirt and Blue Overalls, No Back Print",Town,General,2019,1,1.78,1.4
twn359,"Man with Dark Brown Hair, Tan Sweater and Dark Green Legs",Town,General,2019,1,2.06,1.78
twn360,"Woman, Dark Red Jacket with Bright Light Blue Shirt, Tan Legs, Tan Tousled Hair, Sunglasses",Town,General,2019,1,2.19,2.03
twn361,"Mechanic Male with Blue Hat, Dark Tan Moustache and Sideburns, Medium Blue Shirt, and Blue Overalls, No Back Print",Town,General,2019,1,1.77,1.69
twn362,Child Girl with Dark Azure Hoodie and Ponytail,Town,General,2019,1,1.6,2.04
twn363,"Man with Red Flannel Shirt, Dark Green Pants and, Dark Brown Hair",Town,General,2019,1,1.78,1.77
twn364,"Pilot - Dark Orange Jumpsuit, Dark Orange Legs with Straps, White Helmet, Trans-Clear Visor, Black and Silver Sunglasses",Town,General,2019,1,2.22,1.4
twn365,"Male with Vestas Logo on Torso, Dark Blue Legs, Dark Blue Construction Helmet, Glasses",Town,General,2018,1,2.77,2.98
twn366,"Male with Vestas Logo on Torso, Dark Blue Legs, Dark Blue Construction Helmet, Moustache",Town,General,2018,1,3.26,3.18
twn367,"Female, White Top with Green Apples and Lime Dots, Medium Azure Legs, Dark Brown Ponytail and Swept Sideways Fringe",Town,General,2018,1,2.92,3.13
twn368,"Grandfather with Flannel Shirt, Dark Tan Legs, Light Bluish Gray Hair",Town,General,2019,1,2.27,1.45
twn369,"Man with Hawaiian Shirt, Dark Blue Legs, Dark Red Cap",Town,General,2019,1,1.94,1.79
twn370,"Child Girl with Halter Top with Green Apples and Lime Spots, Green Short Legs",Town,General,2019,1,1.78,1.49
twn371,"Man with Plaid Button Shirt, Dark Green Legs, Dark Orange Hair",Town,General,2019,1,1.9,1.78
twn372,"Child Boy with White Hoodie with Blue Pockets, Dark Azure Short Legs, Red Short Bill Cap",Town,General,2019,1,1.77,1.45
twn373,NASA Apollo 11 Astronaut - Male with White Torso with NASA Logo and Lopsided Smile,Town,General,2019,1,5.29,3.78
twn374,NASA Apollo 11 Astronaut - Male with White Torso with NASA Logo and Thin Grin,Town,General,2019,1,5.0,3.34
twn375,Helicopter Pilot - Dark Blue Suit with Harness,Town,General,2019,1,3.65,2.35
twn376a,"Child Girl with Medium Nougat Short Swept Sideways Hair and Red Short Legs, Covered Back",Town,General,2019,1,5.16,2.85
twn377,"Female with Reddish Brown Ponytail and Swept Sideways Fringe Hair, Red Scarf, Blue Striped Shirt and Green Pants",Town,General,2019,1,2.03,1.83
twn378,Male with Blue Jacket over Dark Red V-Neck Sweater and Reddish Brown Legs,Town,General,2019,1,2.07,2.1
twn379,"Man, Tan Tank Top, Black Moustache, Reddish Brown Suspenders and Aviator Cap with Dark Bluish Gray Goggles",Town,General,2020,1,2.53,1.63
twn380,"Man, Dark Azure Hoodie with Green Striped Shirt, Tan Legs, Red Cap",Town,General,2020,1,1.45,1.47
twn381,"Female, Toy Store Worker (LEGO Logo on Reverse of Torso)",Town,General,2020,1,2.25,2.15
twn382,"Child Boy, Dark Red Jacket with Bright Light Blue Shirt, Blue Short Legs, Dark Brown Smooth Hair",Town,General,2020,1,1.95,2.02
twn383,"Child Boy, Dark Azure Beanie, Lime Scarf, Banana Shirt, Dark Green Legs",Town,General,2020,1,2.65,2.5
twn384,"Female, Short Reddish Brown Hair, Medium Nougat Glasses and Shirt, Dark Blue Legs",Town,General,2020,1,2.12,2.03
twn385,"Female, Bushy Black Hair, Medium Lavender Jacket on Lavender Shirt, Medium Blue Legs",Town,General,2020,1,2.64,3.37
twn386,"Male, Medium Nougat Hair, Red Shirt, Tan Tie, Dark Blue Suspenders, Dark Orange Legs",Town,General,2020,1,2.06,1.94
twn387,"Male, Light Bluish Gray Hair, Dark Bluish Gray Beard, Red Flannel Shirt, Light Bluish Gray Legs",Town,General,2020,1,2.27,2.34
twn388,"Male with Tan Knit Sweater, Dark Blue Legs and Dark Brown Hair",Town,General,2020,1,2.29,1.32
twn389,"Haunted House Butler - Male, Black Vest with Blue Striped Tie, Black Legs, Black Top Hat, Glasses and Beard",Town,General,2020,1,2.15,2.51
twn390,"Male with Purple Shirt, Dark Turquoise Jacket, Dark Blue Legs and Medium Nougat Hair",Town,General,2020,1,2.86,2.36
twn391,"Female with Striped Black and White Shirt, Black Jacket, Dark Bluish Gray Legs, Dark Brown Hair",Town,General,2020,1,2.65,2.45
twn392,Ghost with White Hood and White Lower Body Skirt,Town,General,2020,1,3.89,2.95
twn393,"Female with Sports Jacket, Black Legs, Reddish Brown Hair",Town,General,2020,1,2.77,2.16
twn394,"Female with Medium Lavender Jacket, Medium Blue Legs, Bright Light Yellow Hair",Town,General,2020,1,2.63,3.2
twn395,"Female Mechanic with Dark Blue Overalls and Legs, Dark Orange Ponytail with Dark Blue Ball Cap",Town,General,2020,1,2.98,1.83
twn396,"Male Driver with Dark Blue Jacket, Dark Tan Legs with Dark Bluish Gray Splotches, Dark Brown Hair",Town,General,2020,1,2.85,1.31
twn397,"Boy with Classic Space Shirt with Red Sleeves, Dark Blue Short Legs, Dark Orange Hair",Town,General,2020,1,2.99,3.3
twn398,"Male with Dark Tan Vest Over Dark Azure Shirt, Dark Tan Legs, Dark Brown Hair",Town,General,2020,1,2.81,2.16
twn399,"Female with Green Jacket, Red Legs, Reddish Brown Hair",Town,General,2020,1,2.83,1.36
twn400,"Astronaut - Male, Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Stubble",Town,General,2020,1,5.83,5.07
twn401,"Cyber Drone Robot - Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Trans-Light Blue Head",Town,General,2021,1,4.61,3.76
twn402,Newsstand Operator,Town,General,2021,1,1.88,3.29
twn403,Donut / Doughnut Shop Clerk,Town,General,2021,1,2.03,2.04
twn404,"Police Officer, Moustache (1940s Era)",Town,General,2021,1,3.14,1.86
twn405,"Police Officer, Smirk (1940s Era)",Town,General,2021,1,2.95,3.78
twn406,"Police Officer, Female",Town,General,2021,1,2.17,3.28
twn407,"Surfer - Male, White Tank Top with Dark Azure Windsurf, Dark Blue Legs, Dark Brown Hair",Town,General,2021,1,2.3,2.03
twn408,"Tourist - Girl, Bright Pink Top with Butterflies and Flowers, Dark Turquoise Short Legs, Dark Orange Hair",Town,General,2021,1,2.49,2.14
twn409,"Woman - Blue Jacket over Dark Red V-Neck Sweater, Medium Blue Legs, Dark Brown Hair",Town,General,2021,1,1.83,1.54
twn410,"Child Boy, Dark Red Jacket with Bright Light Blue Shirt, Dark Turquoise Short Legs, Black Short Coiled Hair",Town,General,2021,1,2.22,1.61
twn411,"Astronaut - Female, Flat Silver Spacesuit with Harness and White Panel with Classic Space Logo, Reddish Brown Hair",Town,General,2021,1,3.9,4.31
twn412,"Dad - Light Bluish Gray Hoodie with Dark Red Shirt, Dark Blue Legs, Black Hair",Town,General,2021,1,2.28,2.48
twn413,"Fairground Worker - Male, White Stripes and Red Bow Tie, Lime Legs, Black Top Hat",Town,General,2021,1,2.37,3.1
twn414,"Fairground Worker - Female, White Stripes and Red Bow Tie, Lime Legs, Bright Light Yellow Hair",Town,General,2021,1,2.17,1.66
twn415,"Boy - White Sweater with Red Horizontal Stripes, Sand Blue Short Legs, Dark Brown Hair",Town,General,2021,1,2.53,2.69
twn416,"Mom - Bright Light Orange Jacket, Medium Lavender Legs, Dark Orange Hair",Town,General,2021,1,2.73,2.18
twn425,Rickshaw Driver,Town,General,2021,1,,
twn445,"Overalls Farmer Green, Dark Brown Short Tousled Hair, Standard Grin",Town,General,2015,1,,1.7
twn446,"Barista - Reddish Brown Apron, Beanie Hat",Town,General,2021,1,3.16,
twn447,"Woman, Green Jacket, Lavender Hair",Town,General,2021,1,3.13,3.84
twt001,Mermaid,Trolls World Tour,General,2020,1,5.35,3.82
twt002,Poppy,Trolls World Tour,General,2020,2,3.51,2.65
twt003,Biggie & Mr. Dinkles,Trolls World Tour,General,2020,1,8.49,4.66
twt004,Branch with Medium Azure Sunglasses,Trolls World Tour,General,2020,1,5.17,3.04
twt005,Poppy with Cupcake,Trolls World Tour,General,2020,1,2.28,0.82
twt006,Poppy with Medium Azure Hairbrush,Trolls World Tour,General,2020,1,3.1,2.03
twt007,Branch with Yellow Sunglasses and Dark Tan Backpack,Trolls World Tour,General,2020,1,4.17,4.41
